0,0,0,0
20,0,0.01,0.4471
NaN,NaN,0.02,0.63214
NaN,NaN,0.03,0.77402
NaN,NaN,0.04,0.89353
NaN,NaN,0.05,0.99875
NaN,NaN,0.06,1.0938
NaN,NaN,0.07,1.1811
NaN,NaN,0.08,1.2624
NaN,NaN,0.09,1.3386
NaN,NaN,0.1,1.4107
NaN,NaN,0.11,1.4792
NaN,NaN,0.12,1.5445
NaN,NaN,0.13,1.6072
NaN,NaN,0.14,1.6675
NaN,NaN,0.15,1.7255
NaN,NaN,0.16,1.7817
NaN,NaN,0.17,1.8361
NaN,NaN,0.18,1.8888
NaN,NaN,0.19,1.9401
NaN,NaN,0.2,1.99
NaN,NaN,0.21,2.0386
NaN,NaN,0.22,2.086
NaN,NaN,0.23,2.1324
NaN,NaN,0.24,2.1777
NaN,NaN,0.25,2.222
NaN,NaN,0.26,2.2655
NaN,NaN,0.27,2.3081
NaN,NaN,0.28,2.3498
NaN,NaN,0.29,2.3908
NaN,NaN,0.3,2.431
NaN,NaN,0.31,2.4706
NaN,NaN,0.32,2.5095
NaN,NaN,0.33,2.5478
NaN,NaN,0.34,2.5854
NaN,NaN,0.35,2.6225
NaN,NaN,0.36,2.659
NaN,NaN,0.37,2.695
NaN,NaN,0.38,2.7305
NaN,NaN,0.39,2.7655
NaN,NaN,0.4,2.8
NaN,NaN,0.41,2.8341
NaN,NaN,0.42,2.8677
NaN,NaN,0.43,2.9009
NaN,NaN,0.44,2.9337
NaN,NaN,0.45,2.9661
NaN,NaN,0.46,2.9981
NaN,NaN,0.47,3.0297
NaN,NaN,0.48,3.061
NaN,NaN,0.49,3.0919
NaN,NaN,0.5,3.1225
NaN,NaN,0.51,3.1528
NaN,NaN,0.52,3.1827
NaN,NaN,0.53,3.2123
NaN,NaN,0.54,3.2417
NaN,NaN,0.55,3.2707
NaN,NaN,0.56,3.2995
NaN,NaN,0.57,3.3279
NaN,NaN,0.58,3.3561
NaN,NaN,0.59,3.3841
NaN,NaN,0.6,3.4117
NaN,NaN,0.61,3.4392
NaN,NaN,0.62,3.4664
NaN,NaN,0.63,3.4933
NaN,NaN,0.64,3.52
NaN,NaN,0.65,3.5465
NaN,NaN,0.66,3.5727
NaN,NaN,0.67,3.5988
NaN,NaN,0.68,3.6246
NaN,NaN,0.69,3.6502
NaN,NaN,0.7,3.6756
NaN,NaN,0.71,3.7008
NaN,NaN,0.72,3.7258
NaN,NaN,0.73,3.7506
NaN,NaN,0.74,3.7752
NaN,NaN,0.75,3.7997
NaN,NaN,0.76,3.8239
NaN,NaN,0.77,3.848
NaN,NaN,0.78,3.8719
NaN,NaN,0.79,3.8956
NaN,NaN,0.8,3.9192
NaN,NaN,0.81,3.9426
NaN,NaN,0.82,3.9658
NaN,NaN,0.83,3.9889
NaN,NaN,0.84,4.0118
NaN,NaN,0.85,4.0345
NaN,NaN,0.86,4.0571
NaN,NaN,0.87,4.0796
NaN,NaN,0.88,4.1019
NaN,NaN,0.89,4.1241
NaN,NaN,0.9,4.1461
NaN,NaN,0.91,4.168
NaN,NaN,0.92,4.1897
NaN,NaN,0.93,4.2113
NaN,NaN,0.94,4.2328
NaN,NaN,0.95,4.2541
NaN,NaN,0.96,4.2753
NaN,NaN,0.97,4.2964
NaN,NaN,0.98,4.3174
NaN,NaN,0.99,4.3382
NaN,NaN,1,4.3589
NaN,NaN,1.01,4.3795
NaN,NaN,1.02,4.4
NaN,NaN,1.03,4.4203
NaN,NaN,1.04,4.4405
NaN,NaN,1.05,4.4607
NaN,NaN,1.06,4.4807
NaN,NaN,1.07,4.5006
NaN,NaN,1.08,4.5204
NaN,NaN,1.09,4.54
NaN,NaN,1.1,4.5596
NaN,NaN,1.11,4.5791
NaN,NaN,1.12,4.5984
NaN,NaN,1.13,4.6177
NaN,NaN,1.14,4.6369
NaN,NaN,1.15,4.6559
NaN,NaN,1.16,4.6749
NaN,NaN,1.17,4.6937
NaN,NaN,1.18,4.7125
NaN,NaN,1.19,4.7312
NaN,NaN,1.2,4.7497
NaN,NaN,1.21,4.7682
NaN,NaN,1.22,4.7866
NaN,NaN,1.23,4.8049
NaN,NaN,1.24,4.8231
NaN,NaN,1.25,4.8412
NaN,NaN,1.26,4.8593
NaN,NaN,1.27,4.8772
NaN,NaN,1.28,4.8951
NaN,NaN,1.29,4.9128
NaN,NaN,1.3,4.9305
NaN,NaN,1.31,4.9481
NaN,NaN,1.32,4.9656
NaN,NaN,1.33,4.9831
NaN,NaN,1.34,5.0004
NaN,NaN,1.35,5.0177
NaN,NaN,1.36,5.0349
NaN,NaN,1.37,5.052
NaN,NaN,1.38,5.0691
NaN,NaN,1.39,5.086
NaN,NaN,1.4,5.1029
NaN,NaN,1.41,5.1198
NaN,NaN,1.42,5.1365
NaN,NaN,1.43,5.1532
NaN,NaN,1.44,5.1698
NaN,NaN,1.45,5.1863
NaN,NaN,1.46,5.2027
NaN,NaN,1.47,5.2191
