0,0,0,0.0279
0.255,0,0.002,0.02791
NaN,NaN,0.004,0.02788
NaN,NaN,0.006,0.027814
NaN,NaN,0.008,0.027716
NaN,NaN,0.01,0.027587
NaN,NaN,0.012,0.027433
NaN,NaN,0.014,0.027255
NaN,NaN,0.016,0.027056
NaN,NaN,0.018,0.02684
NaN,NaN,0.02,0.02661
NaN,NaN,0.022,0.026366
NaN,NaN,0.024,0.026113
NaN,NaN,0.026,0.025853
NaN,NaN,0.028,0.025588
NaN,NaN,0.03,0.025319
NaN,NaN,0.032,0.02505
NaN,NaN,0.034,0.024781
NaN,NaN,0.036,0.024516
NaN,NaN,0.038,0.024255
NaN,NaN,0.04,0.024001
NaN,NaN,0.042,0.023755
NaN,NaN,0.044,0.023518
NaN,NaN,0.046,0.023293
NaN,NaN,0.048,0.023079
NaN,NaN,0.05,0.022879
NaN,NaN,0.052,0.022694
NaN,NaN,0.054,0.022525
NaN,NaN,0.056,0.022372
NaN,NaN,0.058,0.022237
NaN,NaN,0.06,0.02212
NaN,NaN,0.062,0.022022
NaN,NaN,0.064,0.021945
NaN,NaN,0.066,0.021888
NaN,NaN,0.068,0.021851
NaN,NaN,0.07,0.021837
NaN,NaN,0.072,0.021844
NaN,NaN,0.074,0.021873
NaN,NaN,0.076,0.021925
NaN,NaN,0.078,0.021999
NaN,NaN,0.08,0.022097
NaN,NaN,0.082,0.022217
NaN,NaN,0.084,0.022359
NaN,NaN,0.086,0.022525
NaN,NaN,0.088,0.022713
NaN,NaN,0.09,0.022924
NaN,NaN,0.092,0.023157
NaN,NaN,0.094,0.023412
NaN,NaN,0.096,0.023688
NaN,NaN,0.098,0.023986
NaN,NaN,0.1,0.024305
NaN,NaN,0.102,0.024645
NaN,NaN,0.104,0.025004
NaN,NaN,0.106,0.025383
NaN,NaN,0.108,0.02578
NaN,NaN,0.11,0.026196
NaN,NaN,0.112,0.026629
NaN,NaN,0.114,0.027079
NaN,NaN,0.116,0.027545
NaN,NaN,0.118,0.028026
NaN,NaN,0.12,0.028522
NaN,NaN,0.122,0.029031
NaN,NaN,0.124,0.029554
NaN,NaN,0.126,0.030088
NaN,NaN,0.128,0.030633
NaN,NaN,0.13,0.031188
NaN,NaN,0.132,0.031752
NaN,NaN,0.134,0.032325
NaN,NaN,0.136,0.032904
NaN,NaN,0.138,0.03349
NaN,NaN,0.14,0.034081
NaN,NaN,0.142,0.034676
NaN,NaN,0.144,0.035274
NaN,NaN,0.146,0.035873
NaN,NaN,0.148,0.036474
NaN,NaN,0.15,0.037074
NaN,NaN,0.152,0.037673
NaN,NaN,0.154,0.03827
NaN,NaN,0.156,0.038863
NaN,NaN,0.158,0.039452
NaN,NaN,0.16,0.040034
NaN,NaN,0.162,0.04061
NaN,NaN,0.164,0.041178
NaN,NaN,0.166,0.041737
NaN,NaN,0.168,0.042286
NaN,NaN,0.17,0.042824
NaN,NaN,0.172,0.04335
NaN,NaN,0.174,0.043862
NaN,NaN,0.176,0.04436
NaN,NaN,0.178,0.044843
NaN,NaN,0.18,0.045309
NaN,NaN,0.182,0.045758
NaN,NaN,0.184,0.046189
NaN,NaN,0.186,0.0466
NaN,NaN,0.188,0.046992
NaN,NaN,0.19,0.047362
NaN,NaN,0.192,0.04771
NaN,NaN,0.194,0.048035
NaN,NaN,0.196,0.048337
NaN,NaN,0.198,0.048614
NaN,NaN,0.2,0.048866
NaN,NaN,0.202,0.049091
NaN,NaN,0.204,0.049291
NaN,NaN,0.206,0.049463
NaN,NaN,0.208,0.049606
NaN,NaN,0.21,0.049722
NaN,NaN,0.212,0.049808
NaN,NaN,0.214,0.049865
NaN,NaN,0.216,0.049892
NaN,NaN,0.218,0.049888
NaN,NaN,0.22,0.049854
NaN,NaN,0.222,0.049788
NaN,NaN,0.224,0.049691
NaN,NaN,0.226,0.049562
NaN,NaN,0.228,0.049402
NaN,NaN,0.23,0.04921
NaN,NaN,0.232,0.048986
NaN,NaN,0.234,0.04873
NaN,NaN,0.236,0.048443
NaN,NaN,0.238,0.048123
NaN,NaN,0.24,0.047773
NaN,NaN,0.242,0.047391
NaN,NaN,0.244,0.046978
NaN,NaN,0.246,0.046535
NaN,NaN,0.248,0.046062
NaN,NaN,0.25,0.045559
NaN,NaN,0.252,0.045028
NaN,NaN,0.254,0.044468
